id,sid,company_name,publish_date,publish_time,subject,article_no,description,fact_date,url_hash,sent_telegram,sent_discord,fetched_at
1729,4526,東台,2026-05-05,172822,公告本公司115年第1季財務報告董事會預計召開日期為 115年5月13日,第31款,"1.董事會召集通知日:115/05/05
2.董事會預計召開日期:115/05/13
3.預計提報董事會或經董事會決議之財務報告或
年度自結財務資訊年季:115年第1季
4.其他應敘明事項:無",2026-05-05,1fc11315bcda0f0621c26e7978ad1c3233b36a08,0,0,2026-05-05T22:08:22+00:00
1730,2890,永豐金,2026-05-05,172809,永豐金控代子公司永豐銀行公告香港分行發行美元計價 股權連結固定收益型結構型商品(結構債)因發生提前出場事件 屆臨還清本金,第51款,"1.事實發生日:115/05/05
2.公司名稱:永豐商業銀行股份有限公司
3.與公司關係(請輸入本公司或子公司):子公司
4.相互持股比例:本公司持股100%之子公司
5.發生緣由:依據永豐商業銀行股份有限公司香港分行2026年度第1期無擔保6個月期
美元計價提前出場一籃子股權連結固定收益型不保本結構型商品(結構債)
(無保證機構)產品說明書辦理提前出場還本。
6.因應措施:無
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):
ISIN:XS3333138124。",2026-05-05,5997fca3705b7f413479c89aecbead0a0c601537,0,0,2026-05-05T22:08:22+00:00
1731,9907,統一實,2026-05-05,172709,公告本公司董事會通過115年第一季合併財務報告,第31款,"1.提報董事會或經董事會決議日期:115/05/05
2.審計委員會通過日期:115/05/05
3.財務報告或年度自結財務資訊報導期間
起訖日期(XXX/XX/XX~XXX/XX/XX):115/01/01~115/03/31
4.1月1日累計至本期止營業收入(仟元):10,442,730
5.1月1日累計至本期止營業毛利(毛損) (仟元):1,118,043
6.1月1日累計至本期止營業利益(損失) (仟元):401,115
7.1月1日累計至本期止稅前淨利(淨損) (仟元):414,884
8.1月1日累計至本期止本期淨利(淨損) (仟元):242,189
9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):263,276
10.1月1日累計至本期止基本每股盈餘(損失) (元):0.17
11.期末總資產(仟元):34,364,202
12.期末總負債(仟元):11,222,031
13.期末歸屬於母公司業主之權益(仟元):22,249,081
14.其他應敘明事項:無",2026-05-05,4504a55c1930fdc82b29fb67eb397695975d5910,0,0,2026-05-05T22:08:22+00:00
1732,1463,強盛新,2026-05-05,172706,公告本公司115年度第一季財務報告董事會預計召開 日期為115年5月13日,第31款,"1.董事會召集通知日:115/05/05
2.董事會預計召開日期:115/05/13
3.預計提報董事會或經董事會決議之財務報告或
年度自結財務資訊年季:115年度第一季財務報告
4.其他應敘明事項:無",2026-05-05,ed7e5dc309d6f907f1a1757cebb97632f26129fd,0,0,2026-05-05T22:08:22+00:00
1733,3716,中化控股,2026-05-05,172441,公告董事會解除經理人競業禁止之限制,第21款,"1.董事會決議日:115/05/05
2.許可從事競業行為之經理人姓名及職稱:
唐莉蓁/副總經理
江顯杰/經理
3.許可從事競業行為之項目:
副總經理:
1.中國化學製藥股份有限公司/董事。
2.中化裕民健康事業股份有限公司/董事。
3.中化銀髮事業股份有限公司/監察人。
4.中化健康生技股份有限公司/監察人。
會計主管:
1.中國化學製藥股份有限公司/主辦會計。
2.中化裕民健康事業股份有限公司/主辦會計。
3.中化銀髮事業股份有限公司/主辦會計。
4.中化健康生技股份有限公司/主辦會計。
5.中化生醫科技股份有限公司/主辦會計。
4.許可從事競業行為之期間:任職本公司經理人期間。
5.決議情形（請依公司法第32條說明表決結果）:經全體出席董事無異議照案通過。
6.所許可之競業行為如屬大陸地區事業之營業者，經理人姓名及職稱
（非屬大陸地區事業之營業者，以下請輸〝不適用〞）:不適用
7.所擔任該大陸地區事業之公司名稱及職務:不適用
8.所擔任該大陸地區事業地址:不適用
9.所擔任該大陸地區事業營業項目:不適用
10.對本公司財務業務之影響程度:無
11.經理人如有對該大陸地區事業從事投資者，其投資金額及持股比例:不適用
12.其他應敘明事項:無",2026-05-05,749d055dfe4dde92b2809a7d4e228920745a2853,0,0,2026-05-05T22:08:22+00:00
1734,2908,特力,2026-05-05,172134,公告本公司115年第1季合併財務報告董事會預計召開日期 為115/05/13,第31款,"1.董事會召集通知日:115/05/05
2.董事會預計召開日期:115/05/13
3.預計提報董事會或經董事會決議之財務報告或
年度自結財務資訊年季:115年第1季合併財務報告
4.其他應敘明事項:無",2026-05-05,706ea3adb786809c38d44342821b21076bc451f1,0,0,2026-05-05T22:08:22+00:00
1735,1416,廣豐,2026-05-05,172047,公告本公司115年第1季合併財務報告董事會 預計召開日期為115年05月13日,第31款,"1.董事會召集通知日:115/05/05
2.董事會預計召開日期:115/05/13
3.預計提報董事會或經董事會決議之財務報告或
年度自結財務資訊年季:115年第1季合併財務報告
4.其他應敘明事項:無",2026-05-05,3bc898bc8775333b532d1d213fdb9909003f9470,0,0,2026-05-05T22:08:22+00:00
1736,3011,今皓,2026-05-05,172036,公告本公司115年第一季合併財務報告董事會預計召開 日期為115年5月13日,第31款,"1.董事會召集通知日:115/05/05
2.董事會預計召開日期:115/05/13
3.預計提報董事會或經董事會決議之財務報告或
年度自結財務資訊年季:115年第一季合併財務報告
4.其他應敘明事項:無。",2026-05-05,f7387962d24b3231f004412e5c9d62cd62a29fe7,0,0,2026-05-05T22:08:22+00:00
1737,2302,麗正,2026-05-05,171948,公告本公司115年度第一季合併財務報告董事會召開日期,第31款,"1.董事會召集通知日:115/05/05
2.董事會預計召開日期:115/05/13
3.預計提報董事會或經董事會決議之財務報告或
年度自結財務資訊年季:115年度第一季合併財務報告
4.其他應敘明事項:無",2026-05-05,3219c0ec4547a0a776428715fa60c6a38d91599e,0,0,2026-05-05T22:08:22+00:00
1738,2357,華碩,2026-05-05,171851,公告本公司召開115年第一季線上法人說明會,第12款,"符合條款第四條第XX款：12
事實發生日：115/05/12
1.召開法人說明會之日期：115/05/12
2.召開法人說明會之時間：16 時 00 分 
3.召開法人說明會之地點：本次為線上會議
4.法人說明會擇要訊息：1.說明115年第1季營運結果。 
2.報告品牌業務近況及公司願景。
5.其他應敘明事項：內容檔案於當日公告於公開資訊觀測站
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。",2026-05-12,a844060176feb41b9045201ed49af6c7194b2f9f,1,1,2026-05-05T22:08:22+00:00
1739,3716,中化控股,2026-05-05,171650,公告本公司董事會通過第四次買回庫藏股,第35款,"1.董事會決議日期:115/05/05
2.買回股份目的:轉讓股份予員工
3.買回股份種類:普通股
4.買回股份總金額上限(元):5,998,617,899
5.預定買回之期間:115/05/06~115/07/03
6.預定買回之數量(股):1,000,000
7.買回區間價格(元):24.00~42.00
8.買回方式:自集中交易市場買回
9.預定買回股份占公司已發行股份總數之比率(%):0.67
10.申報時已持有本公司股份之累積股數(股):3,211,000
11.申報前五年內買回公司股份之情形:
(1)實際買回股份期間：114/08/12 ~ 114/10/09 、預定買回股數(股)：1000000 、實際已買回
股數(股)：609000 、執行情形(實際已買回股數占預定買回股數%)：61.00
(2)實際買回股份期間：114/04/11 ~ 114/06/09 、預定買回股數(股)：3000000 、實際已買回
股數(股)：1602000 、執行情形(實際已買回股數占預定買回股數%)：53.00
(3)實際買回股份期間：113/12/27 ~ 114/02/26 、預定買回股數(股)：1000000 、實際已買回
股數(股)：1000000 、執行情形(實際已買回股數占預定買回股數%)：100.00
12.已申報買回但未執行完畢之情形:
第2次及第3次未執行完畢之情形:為兼顧市場機制及維護整體股東權益，本公
司視股價變化及成交量狀況執行分批買回，故未予以全部執行完畢。
13.董事會決議買回股份之會議紀錄:
本公司第二屆第十二次董事會決議通過。
14.「上市上櫃公司買回本公司股份辦法」第十條規定之轉讓辦法:
中化控股股份有限公司買回股份轉讓員工辦法:
第一條	目的
本公司為激勵員工及提昇員工向心力，依據證券交易法第28條之2第1項第1款及金融監督管理委員會
發布之「上市上櫃公司買回本公司股份辦法」等相關規定，訂定本公司買回股份(以下簡稱庫藏股)
轉讓員工辦法。本公司買回股份轉讓予員工，除依有關法令規定外，悉依本辦法規定辦理。

第二條	轉讓股份之種類、權利內容及權利受限情形
本公司轉讓予員工之股份均為普通股，其權利義務除有關法令及本辦法另有規定者外，與其他流通在
外普通股相同。

第三條	轉讓期間
本公司買回之股份，應依本辦法之規定，自買回股份之日起五年內，得一次或分次轉讓予員工。

第四條	受讓人之資格
凡於認股基準日前到職滿半年或對公司有特殊貢獻並經提報董事會
同意之本公司員工，得依本辦法第五條所定認購數額，享有認購庫藏股資格。本辦法所稱之員工，係
指本公司及直接或間接持有表決權股份超過百分之五十之海內外子公司領有薪資之全職員工。兼職員
工、臨時性員工、短期工讀生及委外勞工均不適用本辦法。

第五條	受讓股數規定
員工得認購股數係依據員工職等、服務年資及對公司之特殊貢獻及兼顧認股基準日時公司持有之買回
股份總額及單一員工認購股數之上限等因素為計算標準，訂定員工得受讓認購股數，並呈報董事會核
定之。惟認股人具經理人身份者，應先提報薪資報酬委員會審議後，呈送董事會決議。認股人非具經
理人身分者，應先提報審計委員會審議後，送呈董事會決議。員工於認購繳款期間屆滿而未認購繳款
者，視為棄權。認購不足之餘額，可由董事會於當次認購作業另洽其他員工認股並依認股人身份提報
審議委員會或薪資報酬委員會審議後呈報董事會決議。

第六條	本公司買回股份轉讓予員工之作業程序：
一、依董事會之決議，公告、申報並於執行期限內買回本公司股份。
二、董事會依本辦法訂定及公布員工認股基準日、得認購股數標準、認購繳款期間、權利內容及限制
條件等作業事項。
三、統計實際認購繳款股數，辦理股票轉讓過戶登記。

第七條	約定之每股轉讓價格
本公司買回股份轉讓予員工，以實際買回之平均價格為轉讓價格，惟轉讓前，如遇公司已發行之普通
股股份增加或減少，得按發行股份增加或減少比率調整之。
轉讓價格調整公式：
轉讓價格調整公式=實際買回平均價格*(公司申報買回股份時之普通股股份總數/公司轉讓買回股份
予員工前之普通股股份總數)

第八條	轉讓後之權利義務
本公司買回股份轉讓予員工並辦理過戶登記後，除另有規定者外，餘權利義務與原有股份相同。

第九條	其他有關公司與員工權利義務事項
本公司買回股份轉讓予員工，其所發生之稅捐及費用應依相關法令由公司或員工各自負擔。

第十條	其他事項
  本公司為轉讓股份予員工所買回之股份，應自買回之日起五年內全數轉讓，逾期未轉讓部份，視
  為本公司未發行股份，應依法辦理銷除股份變更登記。本公司如欲提前辦理銷除員工棄權之未轉
  讓部分，可依原訂程序修訂轉讓期間。其他未約定事項悉依相關法令辦理。

第十一條 生效及修正
本辦法經董事會決議通過後生效，並得報經董事會決議修訂。
15.「上市上櫃公司買回本公司股份辦法」第十一條規定之轉換或認股辦法:
不適用。
16.董事會已考慮公司財務狀況，不影響公司資本維持之聲明:
董事會已考慮公司財務狀況，不影響公司資本維持之聲明：
上述買回股份總數，僅占本公司已發行股份之百分之0.67，且買回股份所需金額上限僅占本公司流動
資產之百分之1.04，茲聲明本公司董事會已考慮公司財務狀況，上述股份之買回並不影響本公司資本
之維持。
17.會計師或證券承銷商對買回股份價格之合理性評估意見:
會計師或證券承銷商對買回股份價格之合理性評估意見：
依富邦綜合證券承銷商之評估意見，中化控股股份有限公司本次買回公司股份訂定之價格區間，其
決策過程具合法性，價格區間之訂定及對公司財務狀況之影響在合理範圍內，尚無重大異常情事。
18.其他證期局所規定之事項:
無。",2026-05-05,9bcdf1c562c471a468d08237c4c95a0a63374548,0,0,2026-05-05T22:08:22+00:00
1740,1702,南僑,2026-05-05,171400,公告本公司法人董事代表人異動,第6款,"1.發生變動日期:115/05/05
2.法人名稱:華志股份有限公司
3.舊任者姓名:陳飛龍先生
4.舊任者簡歷:南僑投資控股股份有限公司董事長
5.新任者姓名:林昌鈺先生
6.新任者簡歷:南僑食品集團(上海)股份有限公司總經理及董事、
            重慶南僑食品有限公司董事
7.異動原因:法人董事代表人陳飛龍先生逝世，改派代表人
8.原任期（例xx/xx/xx至xx/xx/xx）:113/07/15~116/07/14
9.新任生效日期:115/05/05
10.其他應敘明事項:無",2026-05-05,c8d1bd0f495382fd766544168abd96ac75e7c7c9,0,0,2026-05-05T22:08:22+00:00
1741,3533,嘉澤,2026-05-05,171302,公告本公司115年第1季合併財務報告董事會預計召開 日期為115年5月13日,第31款,"1.董事會召集通知日:115/05/05
2.董事會預計召開日期:115/05/13
3.預計提報董事會或經董事會決議之財務報告或
年度自結財務資訊年季:115年第1季合併財務報告
4.其他應敘明事項:無",2026-05-05,86e83e8dea9d65d00a88a8c36b5355d7a0e76d2d,0,0,2026-05-05T22:08:22+00:00
1742,2308,台達電,2026-05-05,171242,本公司代子公司Delta Electronics (Thailand) Public Company Limited公告向非關係 人取得機器設備,第20款,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
機器設備
2.事實發生日:115/4/16~115/5/5
3.董事會通過日期: 不適用
4.其他核決日期:
核決層級:依內部核決權限規定辦理
民國115年5月5日
5.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
累計取得機器設備之交易金額約為日幣5,041佰萬元
6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人：FUJI CORPORATION
與公司關係：非本公司關係人
7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
不適用
8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
9.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
10.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
電匯
11.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
交易之決定方式：議價
決策單位：依Delta Electronics (Thailand) Public Company Limited內部核決權限規
定辦理
12.專業估價者事務所或公司名稱及其估價金額:
不適用
13.專業估價師姓名:
不適用
14.專業估價師開業證書字號:
不適用
15.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
16.是否尚未取得估價報告:否或不適用
17.尚未取得估價報告之原因:
不適用
18.估價結果有重大差異時，其差異原因及會計師意見:
不適用
19.會計師事務所名稱:
不適用
20.會計師姓名:
不適用
21.會計師開業證書字號:
不適用
22.經紀人及經紀費用:
不適用
23.取得或處分之具體目的或用途:
供營業用
24.本次交易表示異議之董事之意見:
不適用
25.本次交易為關係人交易:否
26.監察人承認或審計委員會同意日期:
不適用
27.本次交易係向關係人取得不動產或其使用權資產:否
28.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
29.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
30.前已就同一件事件發布重大訊息日期: 不適用
31.其他敘明事項:
無",2026-05-05,1c246bef6447adb15295ab6261adbfffb64e5b40,0,1,2026-05-05T22:08:22+00:00
1743,4930,燦星網,2026-05-05,171136,公告115年第一季財務報告董事會預計召開日期為115年5月13日,第31款,"1.董事會召集通知日:115/05/05
2.董事會預計召開日期:115/05/13
3.預計提報董事會或經董事會決議之財務報告或
年度自結財務資訊年季:115年第一季財務報告
4.其他應敘明事項:無",2026-05-05,107198106b0579455a6431e978ee2a45395d4fcc,0,0,2026-05-05T22:08:22+00:00
1744,2308,台達電,2026-05-05,171128,本公司代子公司Delta America Ltd.公告擬取得土地及建物,第20款,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
坐落47200 Bayside Parkway, Fremont, CA 94538, USA土地及建物
2.事實發生日:115/5/5~115/5/5
3.董事會通過日期: 民國115年5月4日
4.其他核決日期: 不適用
5.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
土地面積：3.35英畝  
建物面積：54,094平方英尺 
交易總金額：美金23佰萬元
6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人：JCGC Fremont Owner LLC
與公司之關係：無
7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
不適用
8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
9.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
10.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
交付或付款條件：依買賣雙方所簽訂之契約約定付款
契約限制條款及其他重要約定：依買賣雙方所簽訂之買賣契約履行
11.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
Delta America Ltd.董事會參考專業估價機構之估價金額及市場行情等因素後決議辦理
12.專業估價者事務所或公司名稱及其估價金額:
專業估價者事務所：Bowery Valuation
估價金額：美金23.9佰萬元
13.專業估價師姓名:
Sam Cimino
14.專業估價師開業證書字號:
3007042
15.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
16.是否尚未取得估價報告:否或不適用
17.尚未取得估價報告之原因:
不適用
18.估價結果有重大差異時，其差異原因及會計師意見:
不適用
19.會計師事務所名稱:
不適用
20.會計師姓名:
不適用
21.會計師開業證書字號:
不適用
22.經紀人及經紀費用:
經紀人為世邦魏理仕集團並由賣方支付經紀費用
23.取得或處分之具體目的或用途:
因應業務拓展需求
24.本次交易表示異議之董事之意見:
無
25.本次交易為關係人交易:否
26.監察人承認或審計委員會同意日期:
不適用
27.本次交易係向關係人取得不動產或其使用權資產:否
28.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
29.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
30.前已就同一件事件發布重大訊息日期: 不適用
31.其他敘明事項:
經子公司Delta America Ltd.董事會於美國時間西元2026年5月4日(台灣時間民國115年
5月5日)決議通過。",2026-05-05,1a84f5448144710f14cdb4fffac5f938ff7e6629,0,1,2026-05-05T22:08:22+00:00
1745,6197,佳必琪,2026-05-05,171101,本公司民國115年第一季合併財務報告業經董事會決議通過,第31款,"1.提報董事會或經董事會決議日期:115/05/05
2.審計委員會通過日期:115/05/05
3.財務報告或年度自結財務資訊報導期間
起訖日期(XXX/XX/XX~XXX/XX/XX):115/01/01~115/03/31
4.1月1日累計至本期止營業收入(仟元):2,025,886
5.1月1日累計至本期止營業毛利(毛損) (仟元):724,668
6.1月1日累計至本期止營業利益(損失) (仟元):458,448
7.1月1日累計至本期止稅前淨利(淨損) (仟元):506,606
8.1月1日累計至本期止本期淨利(淨損) (仟元):410,084
9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):391,675
10.1月1日累計至本期止基本每股盈餘(損失) (元):3.21
11.期末總資產(仟元):9,069,219
12.期末總負債(仟元):4,243,979
13.期末歸屬於母公司業主之權益(仟元):4,564,668
14.其他應敘明事項:無。",2026-05-05,3bc2e893d6596cf27fd58a7f03ac1413d056e84d,0,0,2026-05-05T22:08:22+00:00
1746,3022,威強電,2026-05-05,170906,代重要子公司Fortunetec International Corp. 及ICP Electronics Limited公告分配現金股利案,第14款,"1.董事會決議日期:115/05/05
2.發放股利種類及金額:
(1)Fortunetec International Corp. 決議分配現金股利美金30,000,000元予
ICP Electronics Limited；
(2)ICP Electronics Limited決議分配現金股利美金30,000,000元予威強電
工業電腦股份有限公司。
3.其他應敘明事項:無。",2026-05-05,98ffd31f0704eab684f3b77e0a0e03441afbd062,0,1,2026-05-05T22:08:22+00:00
1747,2367,燿華,2026-05-05,170706,公告本公司及子公司背書保證餘額符合 「公開發行公司背書保證處理準則」第二十五條第一項第四款,第22款,"1.事實發生日:115/05/05
2.被背書保證之:
(1)公司名稱:UNITECH PCB(THAILAND)CO.,LTD.
(2)與提供背書保證公司之關係:
本公司百分之百持有之子公司
(3)背書保證之限額(仟元):6,356,540
(4)原背書保證之餘額(仟元):94,980
(5)本次新增背書保證之金額(仟元):2,140,760
(6)迄事實發生日止背書保證餘額(仟元):2,235,740
(7)被背書保證公司實際動支金額(仟元):212,446
(8)本次新增背書保證之原因:
為UNITECH PCB(THAILAND)CO.,LTD.營運週轉之銀行融資保證
3.被背書保證公司提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.被背書保證公司最近期財務報表之:
(1)資本(仟元):2,679,436
(2)累積盈虧金額(仟元):-90,708
5.解除背書保證責任之:
(1)條件:
依合約條件
(2)日期:
依合約條件
6.背書保證之總限額(仟元):
10,170,464
7.迄事實發生日為止，背書保證餘額(仟元):
3,684,930
8.迄事實發生日為止，A提供背書保證餘額占公開發行公司最近期財務報表淨值之
比率:
28.99
9.迄事實發生日為止，背書保證、長期投資及資金貸與餘額合計數達該公開發行公
司最近期財務報表淨值之比率:
107.63
10.其他應敘明事項:
無",2026-05-05,e50b9b47d30859c582034e0b5ea99df24f57c0fb,1,1,2026-05-05T22:08:22+00:00
1748,8442,威宏-KY,2026-05-05,170649,公告本公司115年第一季合併財務報告董事會召開日期,第31款,"1.董事會召集通知日:115/05/05
2.董事會預計召開日期:115/05/13
3.預計提報董事會或經董事會決議之財務報告或
年度自結財務資訊年季:115年第一季合併財務報告
4.其他應敘明事項:無",2026-05-05,92bc147cee925538c914ca2d3fe8de3c8b6dd196,0,0,2026-05-05T22:08:22+00:00
1749,2348,海悅,2026-05-05,170641,代子公司海宇國際股份有限公司公告董事會決議 115年度現金股利除息基準日及發放日,第14款,"1.董事會、股東會決議或公司決定日期:115/05/05
2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息
3.發放股利種類及金額:
現金股利新臺幣28,000,000元。
4.除權（息）交易日:115/05/06
5.最後過戶日:115/05/07
6.停止過戶起始日期:115/05/08
7.停止過戶截止日期:115/05/12
8.除權（息）基準日:115/05/12
9.其他應敘明事項:現金股利發放日為115/05/27",2026-05-05,b2a0701661fcbbfc3f7235d5b0d07089247b5cf8,0,1,2026-05-05T22:08:22+00:00
1750,2348,海悅,2026-05-05,170627,代子公司海宇國際股份有限公司公告 解除新任董事及其代表人競業禁止限制,第21款,"1.股東會決議日:115/05/05
2.許可從事競業行為之董事姓名及職稱:
法人董事:
軒宇投資股份有限公司、海悅國際開發股份有限公司
法人董事代表人:
周世凱、王俊傑、曾俊盛
3.許可從事競業行為之項目:為自己或他人為屬於公司營業範圍內之行為。
4.許可從事競業行為之期間:任職本公司董事之職務期間。
5.決議情形（請依公司法第209條說明表決結果）:
經主席徵詢全體出席股東無異議照案通過解除新任董事競業禁止限制案。
6.所許可之競業行為如屬大陸地區事業之營業者，董事姓名及職稱
（非屬大陸地區事業之營業者，以下請輸〝不適用〞）:
不適用。
7.所擔任該大陸地區事業之公司名稱及職務:
不適用。
8.所擔任該大陸地區事業地址:
不適用。
9.所擔任該大陸地區事業營業項目:
不適用。
10.對本公司財務業務之影響程度:不適用。
11.董事如有對該大陸地區事業從事投資者，其投資金額及持股比例:不適用。
12.其他應敘明事項:無。",2026-05-05,2682364ae18986cba3de8b940ed9930411745328,0,0,2026-05-05T22:08:22+00:00
1751,2348,海悅,2026-05-05,170615,代子公司海宇國際股份有限公司公告董事會推舉董事長,第6款,"1.董事會決議日期或發生變動日期:115/05/05
2.人員別（請輸入董事長或總經理）:董事長
3.舊任者姓名:周世凱
4.舊任者簡歷:
     ‧軒宇投資(股)公司董事長
5.新任者姓名:周世凱
6.新任者簡歷:
     ‧軒宇投資股份有限公司董事長
     ‧棟宇國際股份有限公司董事長
7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、
「退休」、「逝世」或「新任」）:任期屆滿。
8.異動原因:原任期屆滿，由新任第3屆董事會選出。
9.新任生效日期:115/05/05
10.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
   符合證券交易法施行細則第7條第6款所定對股東權益或證券價格有重大影響之事項):
無。",2026-05-05,96df9f26e77cb0591b16ea45718831b3dc3624c3,0,0,2026-05-05T22:08:22+00:00
1752,2348,海悅,2026-05-05,170602,代子公司海宇國際股份有限公司公告改選董事及監察人,第6款,"1.發生變動日期:115/05/05
2.選任或變動人員別（請輸入法人董事、法人監察人、獨立董事、自然人董事
  或自然人監察人）:法人董事、自然人監察人
3.舊任者職稱及姓名:
 董事:軒宇投資股份有限公司代表人周世凱
 董事:海悅國際開發股份有限公司代表人王俊傑
 董事:海悅國際開發股份有限公司代表人曾俊盛
 監察人:林輔政
4.舊任者簡歷:
 董事:軒宇投資股份有限公司代表人周世凱 軒宇投資(股)公司董事長
 董事:海悅國際開發股份有限公司代表人王俊傑 海悅國際開發(股)公司總經理
 董事:海悅國際開發股份有限公司代表人曾俊盛 海悅國際開發(股)公司策略總經理
 監察人:林輔政 海悅國際開發(股)公司企劃總經理
5.新任者職稱及姓名:
 董事:軒宇投資股份有限公司代表人周世凱
 董事:海悅國際開發股份有限公司代表人王俊傑
 董事:海悅國際開發股份有限公司代表人曾俊盛
 監察人:林輔政
6.新任者簡歷:
 董事：軒宇投資股份有限公司代表人周世凱
     ‧軒宇投資股份有限公司董事長
     ‧棟宇國際股份有限公司董事長
 董事：海悅國際開發股份有限公司代表人王俊傑
     ‧海悅國際開發(股)公司總經理
     ‧群悅廣告(股)公司董事
     ‧海悅地產開發(股)公司董事
     ‧鼎悅投資(股)公司董事
     ‧和悅投資(股)公司董事
     ‧海悅廣告(股)公司董事
     ‧昕傳廣告(股)公司董事
     ‧海業建築(股)公司董事
     ‧鉅陞建設(股)公司董事
     ‧鉅陞國際(股)公司董事
     ‧盛樺開發(股)公司董事
     ‧鴻勝地產(股)公司董事
     ‧金毓通(股)公司董事
     ‧端泰(股)公司董事
 董事：海悅國際開發股份有限公司代表人曾俊盛
     ‧海悅國際開發(股)公司策略總經理
     ‧海嘉廣告(股)公司董事
     ‧希華建設(股)公司董事
     ‧泰極投資(股)公司董事
     ‧寶悅開發建設(股)公司董事
     ‧達程廣告(股)公司董事
     ‧海悅廣告(股)公司監察人
     ‧富悅投資(股)公司監察人
     ‧聖悅投資(股)公司監察人
     ‧海悅開發(股)公司監察人
 監察人：林輔政
     ‧海悅國際開發(股)公司企劃總經理
     ‧霞飛廣告(股)公司董事
     ‧海悅廣告(股)公司董事
     ‧海聚建築(股)公司董事
     ‧海悅地產開發(股)公司監察人
7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）:
任期屆滿。
8.異動原因:任期屆滿，全面改選。
9.新任者選任時持股數:
 董事:軒宇投資股份有限公司代表人周世凱              450,000股
 董事:海悅國際開發股份有限公司代表人王俊傑        2,550,000股
 董事:海悅國際開發股份有限公司代表人曾俊盛        2,550,000股
 監察人:林輔政                                            0股
10.原任期（例xx/xx/xx ~ xx/xx/xx）:112/6/30-115/6/29
11.新任生效日期:115/5/5
12.同任期董事變動比率:不適用。
13.同任期獨立董事變動比率:不適用。
14.同任期監察人變動比率:不適用。
15.屬三分之一以上董事發生變動（請輸入是或否）:否。
16.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
   符合證券交易法施行細則第7條第6款所定對股東權益或證券價格有重大影響之事項):
無。",2026-05-05,8d7dc83d70196ae31ed7fbd5c0604bd3d446a611,0,0,2026-05-05T22:08:22+00:00
